regulator,account_holder,account_type,account_status,operator_id,permit_id,installation_name,first_year,last_year,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,cumulative_emissions,cumulative_surrenders,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,nace_code,nace_description,regulated_activity,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026,cps_scope,cps_scope_rule
EA,The University of Manchester,OPERATOR_HOLDING_ACCOUNT,OPEN,1000366,UK-E-IN-11859,University of Manchester,2021,,28879.0,31321.0,30108.0,29221.0,119529,119529,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,3564,3564,3564,3564,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Thornton Estate Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000367,UK-E-IN-13814,TEEL – Shirebrook,2021,,9458.0,18966.0,12999.0,9783.0,51206,51206,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Tillingham Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000368,UK-E-IN-13415,Tillingham Power Station,2021,,8228.0,8539.0,2869.0,1336.0,20972,20972,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Toray Textiles Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000369,UK-E-IN-11823,Toray Textiles Europe Limited,2021,,3917.0,3291.0,3635.0,3882.0,14725,14725,A,A,A,A,1330,Finishing of textiles,COMBUSTION_OF_FUELS,2233,2233,2233,2233,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Prax Lindsey Oil Refinery Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000370,UK-E-IN-12795,Lindsey Oil Refinery,2021,,1176817.0,917451.0,1204434.0,737380.0,4036082,4036082,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,541475,541475,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Toyota Motor Manufacturing (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000371,UK-E-IN-11643,Toyota Motor Manufacturing (UK) Limited,2021,,22303.0,17070.0,14327.0,12783.0,66483,66483,A,A,A,A,2910,Manufacture of motor vehicles,COMBUSTION_OF_FUELS,2747,2747,2747,2747,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Tronox Pigment UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000372,UK-E-IN-11840,Tronox Pigment - CHP Plant,2021,,177614.0,132221.0,112545.0,123381.0,545761,545761,A,A,A,A,2012,Manufacture of dyes and pigments,COMBUSTION_OF_FUELS,69973,78001,69973,69973,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000373,UK-E-IN-13419,Mansfield Power Station,2021,,12343.0,12114.0,4412.0,2968.0,31837,31837,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000374,UK-E-IN-13421,Hemel Hempstead Power Station,2021,,14827.0,11731.0,7329.0,7823.0,41710,41710,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000375,UK-E-IN-13429,Stanlow Power Station,2021,,16309.0,10473.0,6401.0,2893.0,36076,36076,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000376,UK-E-IN-13428,Bracknell Power Station,2021,,15481.0,11432.0,5764.0,4245.0,36922,36922,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000377,UK-E-IN-13423,Tottenham Power Station,2021,,11872.0,12798.0,5804.0,5685.0,36159,36159,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000378,UK-E-IN-13424,Immingham Queens Road Power Station,2021,,9266.0,10031.0,2053.0,1670.0,23020,23020,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000379,UK-E-IN-13504,Cadishead Power Station,2021,,7018.0,6745.0,1656.0,1538.0,16957,16957,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000380,UK-E-IN-13397,Immingham Kings Road Power Station,2021,,9527.0,9451.0,2135.0,933.0,22046,22046,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000381,UK-E-IN-13395,Carrington Peel Power Station,2021,,15525.0,11437.0,4728.0,2750.0,34440,34440,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000382,UK-E-IN-13386,Bristol Road Power Station,2021,,13435.0,10120.0,8247.0,6294.0,38096,38096,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000383,UK-E-IN-13773,Sevington Generating Plant,2021,,6064.0,7163.0,4139.0,4381.0,21747,21747,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000384,UK-E-IN-13662,Spondon Power Station,2021,,26759.0,23456.0,17288.0,21461.0,88964,88964,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000385,UK-E-IN-13645,Mollison Avenue Power Station,2021,,13389.0,11464.0,6254.0,5628.0,36735,36735,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000386,UK-E-IN-13644,Lyon Road Power Station,2021,,14805.0,11078.0,9393.0,9065.0,44341,44341,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000387,UK-E-IN-13640,Thelwall Lane Power Station,2021,,14499.0,9975.0,4489.0,3632.0,32595,32595,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000388,UK-E-IN-13575,Nottingham Road Power Station,2021,,13476.0,9741.0,5780.0,6773.0,35770,35770,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000389,UK-E-IN-13641,Alders Way Power Station,2021,,15184.0,10942.0,9655.0,8200.0,43981,43981,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000390,UK-E-IN-13642,Lodge Lane Power Station,2021,,13934.0,11595.0,6656.0,8216.0,40401,40401,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000391,UK-E-IN-13508,Beaufort Road Power Station,2021,,15696.0,10710.0,4360.0,2944.0,33710,33710,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000392,UK-E-IN-13547,Thamesteel Power Station,2021,,8637.0,7178.0,2460.0,1618.0,19893,19893,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000393,UK-E-IN-13509,Globe Industrial Power Station,2021,,13949.0,10668.0,5329.0,2868.0,32814,32814,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,UK Power Reserve Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000394,UK-E-IN-13515,Chadderton Power Station,2021,,7521.0,9477.0,1902.0,1902.0,20802,20802,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Unilever UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000395,UK-E-IN-11546,Port Sunlight Factory,2021,,20707.0,19055.0,18018.0,16104.0,73884,73884,A,A,A,A,2041,"Manufacture of soap and detergents, cleaning and polishing preparations",COMBUSTION_OF_FUELS,1906,1906,1906,1906,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,University of East Anglia,OPERATOR_HOLDING_ACCOUNT,OPEN,1000396,UK-E-IN-12934,District Heating and CHP,2021,,16709.0,16839.0,15955.0,14045.0,63548,63548,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,1491,1491,1854,1854,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,University of Liverpool Energy Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000397,UK-E-IN-11850,ULEC Ashton Street Energy Centre,2021,,34623.0,27792.0,23449.0,31539.0,117403,117403,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,3369,3369,3369,3369,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,University of Oxford,OPERATOR_HOLDING_ACCOUNT,OPEN,1000398,UK-E-IN-11579,University of Oxford,2021,,8354.0,7066.0,6890.0,7457.0,29767,29767,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,1274,1274,1274,1274,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,University of Warwick,OPERATOR_HOLDING_ACCOUNT,OPEN,1000399,UK-E-IN-12016,University of Warwick,2021,,30467.0,30476.0,27823.0,22042.0,110808,110808,A,A,A,A,8542,Tertiary education,COMBUSTION_OF_FUELS,3729,3729,3729,3729,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Vauxhall Motors Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000400,UK-E-IN-11690,"Vauxhall Motors, Ellesmere Port",2021,,11701.0,7690.0,11494.0,12130.0,43015,43015,A,A,A,A,2910,Manufacture of motor vehicles,COMBUSTION_OF_FUELS,2099,2099,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Venator Materials UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000401,UK-E-IN-11541,Venator Materials UK Limited,2021,,164258.0,147115.0,129715.0,131051.0,572139,572139,A,A,A,A,2012,Manufacture of dyes and pigments,COMBUSTION_OF_FUELS,103846,118147,103846,103846,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Veolia Energy Cleanpower One UK Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000402,UK-E-IN-11727,Sonoco CHP Plant,2021,2021,2833.0,,,,2833,2833,A,,A,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,0,0,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,VIRTUS LONDON 10 LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000403,UK-E-IN-13816,London 10,2021,,5.0,18.0,5.0,48.0,76,76,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,VIRTUS LONDON 6 LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000404,UK-E-IN-13846,London 6,2021,,57.0,94.0,46.0,82.0,279,279,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,VIRTUS LONDON 7 LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000405,UK-E-IN-13867,London 7,2021,,66.0,177.0,62.0,288.0,593,593,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,VP Flexgen Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000406,UK-E-IN-13847,VP Balby Carr,2021,,2786.0,5274.0,646.0,,8706,8706,A,B,A,C,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,VPI Immingham LLP,OPERATOR_HOLDING_ACCOUNT,OPEN,1000407,UK-E-IN-11381,VPI Immingham,2021,,2742865.0,2297644.0,2042240.0,1783292.0,8866041,8866041,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,VYNOVA Runcorn Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000408,UK-E-IN-13338,Runcorn Halochemicals Manufacturing Installation,2021,,10487.0,3256.0,1411.0,1702.0,16856,16856,A,A,A,A,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,80,80,80,80,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Walker & Son (Hauliers) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000409,UK-E-IN-13697,BALBY-B,2021,,1860.0,859.0,249.0,1.0,2969,2969,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Walker & Son (Hauliers) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000410,UK-E-IN-13778,DINNINGTON-1,2021,,733.0,4871.0,574.0,60.0,6238,6238,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Walker & Son (Hauliers) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000411,UK-E-IN-13674,Carrhill-1 Electricity Generating Plant,2021,,4822.0,1644.0,449.0,2.0,6917,6917,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Walker & Son (Hauliers) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000412,UK-E-IN-13698,WATERVOLE-1,2021,,3075.0,4181.0,528.0,2.0,7786,7786,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Walkers Snack Foods Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000413,UK-E-IN-12698,Snacks Manufacturing Plant Leicester,2021,,31905.0,34213.0,33109.0,32982.0,132209,132209,A,A,A,A,1031,Processing and preserving of potatoes,COMBUSTION_OF_FUELS,6704,6704,7648,7648,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Warrington Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000414,UK-E-IN-13560,Warrington Power Station,2021,,9786.0,11031.0,2581.0,986.0,24384,24384,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Wavin Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000415,UK-E-IN-13630,Hazlehead,2021,,11957.0,10116.0,5686.0,5554.0,33313,33313,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,4209,5952,4209,4209,CPS_NOT_APPLICABLE,R7_process_activity
EA,Weetabix Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000416,UK-E-IN-11551,Weetabix Limited,2021,,33312.0,35098.0,30195.0,32966.0,131571,131571,A,A,A,A,1061,Manufacture of grain mill products,COMBUSTION_OF_FUELS,3748,3748,3748,3748,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Wessex Water Services Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000417,UK-E-IN-11645,Avonmouth STW CHP and Standby Generation,2021,,9804.0,8282.0,8260.0,8166.0,34512,34512,A,A,A,A,3821,Treatment and disposal of non-hazardous waste,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Westwood Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000418,UK-E-IN-13767,Westwood Power,2021,,9414.0,12682.0,4185.0,2455.0,28736,28736,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Wharf Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000419,UK-E-IN-13555,Wharf Power Station,2021,,8248.0,10517.0,6784.0,2833.0,28382,28382,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Whitetower Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000420,UK-E-IN-13369,Derby Cogen,2021,,7430.0,11477.0,8885.0,3810.0,31602,31602,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Whitetower Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000421,UK-E-IN-11968,Exeter Power,2021,,5357.0,7317.0,4936.0,2493.0,20103,20103,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Whitetower Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000422,UK-E-IN-11970,Heartlands Power,2021,,20783.0,19979.0,6506.0,4917.0,52185,52185,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Whitetower Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000423,UK-E-IN-11981,Viking Power,2021,,7659.0,10256.0,1380.0,2270.0,21565,21565,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Whitetower Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000424,UK-E-IN-11969,Croydon Energy,2021,,6854.0,14472.0,3992.0,1533.0,26851,26851,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Wienerberger Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000425,UK-E-IN-11956,Wienerberger Limited - Waresley,2021,,30699.0,30257.0,24137.0,23482.0,108575,108575,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,18522,18522,18522,18522,CPS_NOT_APPLICABLE,R7_process_activity
EA,Wienerberger Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000426,UK-E-IN-11844,Sandown Brickworks,2021,,17185.0,17158.0,15123.0,13991.0,63457,63457,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,12141,12141,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Wienerberger Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000427,UK-E-IN-11845,Warnham Brickworks,2021,,22624.0,21457.0,16057.0,19092.0,79230,79230,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,11562,11562,11562,11562,CPS_NOT_APPLICABLE,R7_process_activity
EA,Wienerberger Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000428,UK-E-IN-12651,Broomfleet Works,2021,,23908.0,23921.0,17465.0,15885.0,81179,81179,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,6262,6262,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Winnington CHP Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000429,UK-E-IN-12933,Winnington Sodium Carbonate Manufacturing Site,2021,,365383.0,342049.0,341296.0,315625.0,1364353,1364353,A,A,A,A,2013,Manufacture of other inorganic basic chemicals,COMBUSTION_OF_FUELS,41466,41466,41466,41466,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Wolverhampton Power Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000430,UK-E-IN-13491,Wolverhampton Power Station,2021,,6809.0,9026.0,5127.0,2322.0,23284,23284,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
DAERA,Dale Farm Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000431,UK-N-IN-12136,Dale Farm Ltd,2021,,12306.0,10860.0,10229.0,9645.0,43040,43040,A,A,A,A,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,2437,2437,2437,2437,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,Encirc Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000432,UK-N-IN-12127,Encirc Limited,2021,,76020.0,82372.0,79958.0,85953.0,324303,324303,A,A,A,A,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,57106,57106,57106,57106,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,LacPatrick Dairies (NI) Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000433,UK-N-IN-13346,LacPatrick Dairies (NI) Ltd,2021,,19818.0,20086.0,20774.0,24911.0,85589,85589,A,A,A,A,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,13147,13147,13147,13147,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,CEMCOR LTD,OPERATOR_HOLDING_ACCOUNT,OPEN,1000434,UK-N-IN-13304,Cookstown Cement,2021,,313757.0,276333.0,267330.0,263702.0,1121122,1121122,A,A,A,A,2351,Manufacture of cement,PRODUCTION_OF_CEMENT_CLINKER,238831,238831,238831,238831,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,Lakeland Dairies (NI) Ltd,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000435,UK-N-IN-13382,Lakeland Dairies (NI) Ltd,2021,2023,610.0,735.0,218.0,,1563,1563,A,A,A,,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,Linergy Ltd,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000436,UK-N-IN-13519,Linergy Ltd,2021,2024,7807.0,6511.0,5139.0,702.0,20159,20159,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,Moy Park Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000437,UK-N-IN-12116,"Moy Park Ltd., Dungannon",2021,,18365.0,17431.0,18210.0,18021.0,72027,72027,A,A,A,A,1013,Production of meat and poultry meat products,COMBUSTION_OF_FUELS,2827,2827,2827,2827,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,Short Brothers PLC,OPERATOR_HOLDING_ACCOUNT,OPEN,1000438,UK-N-IN-12121,Short Brothers PLC,2021,,10686.0,10799.0,10712.0,11510.0,43707,43707,A,A,A,A,3030,Manufacture of air and spacecraft and related machinery,COMBUSTION_OF_FUELS,1918,1918,1918,1918,CPS_NOT_APPLICABLE,R1_northern_ireland
DAERA,The Lycra Company UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000439,UK-N-IN-13524,The Lycra Company UK Limited,2021,,101804.0,100337.0,98347.0,101551.0,402039,402039,A,A,A,A,1310,Preparation and spinning of textile fibres,COMBUSTION_OF_FUELS,41834,41834,41834,41834,CPS_NOT_APPLICABLE,R1_northern_ireland
OPRED,Chrysaor Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000440,UK-D-IN-13497,Lomond,2021,,85095.0,103694.0,89048.0,87754.0,365591,365591,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,21887,21887,21887,21887,CPS_NOT_APPLICABLE,R2_offshore
OPRED,Chrysaor North Sea Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000441,UK-D-IN-13130,Armada,2021,,134513.0,130886.0,121653.0,134242.0,521294,521294,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,31763,31763,31763,31763,CPS_NOT_APPLICABLE,R2_offshore
OPRED,CNOOC Petroleum Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000442,UK-D-IN-13176,Buzzard,2021,,343454.0,359364.0,344581.0,308970.0,1356369,1356369,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,61401,61401,61401,61401,CPS_NOT_APPLICABLE,R2_offshore
OPRED,CNOOC Petroleum Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000443,UK-D-IN-13179,Golden Eagle,2021,,139563.0,135542.0,128134.0,122192.0,525431,525431,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,15875,15875,15875,15875,CPS_NOT_APPLICABLE,R2_offshore
OPRED,CNOOC Petroleum Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000444,UK-D-IN-13178,Scott,2021,,195507.0,177167.0,149757.0,187647.0,710078,710078,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,14749,14749,14749,14749,CPS_NOT_APPLICABLE,R2_offshore
OPRED,CNR International (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000445,UK-D-IN-13149,Ninian Central Platform,2021,,231636.0,161008.0,165121.0,165366.0,723131,723131,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,37667,37841,37667,37667,CPS_NOT_APPLICABLE,R2_offshore
OPRED,CNR International (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000446,UK-D-IN-13151,Ninian Southern Platform,2021,,184779.0,167523.0,164519.0,165916.0,682737,682737,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,26449,26449,0,0,CPS_NOT_APPLICABLE,R2_offshore
